run_id,dataset,model,method_id,feature_name,psi,drift_level,source,raw_feature_matrix_opened
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_DECISION_MAX,12.511347253236298,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_FIRST_DUE_MAX,1.1957239553239194,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_CREDIT_MIN,0.6072582341186968,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_APPLICATION_MIN,0.54205306000712,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_NFLAG_LAST_APPL_IN_DAY_SUM,0.4895476368263365,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_ASK_GRANT_RATIO_MIN,0.4730896319700171,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_ASK_GRANT_RATIO_VAR,0.441257009344121,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_HOUR_APPR_PROCESS_START_SUM,0.4237284695567538,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_ASK_GRANT_RATIO_MEAN,0.4171956274381661,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_1ST_VERSION_MAX,0.3254230120809057,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_CREDIT_VAR,0.3163548703000309,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,AMT_REQ_CREDIT_BUREAU_QRT,0.2864298456580416,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_APPLICATION_VAR,0.2797697083562249,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_INSTALMENT_MAX,0.2585058217890207,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_MONTHS_BALANCE_MAX,0.2539442077609402,high,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_ENTRY_PAYMENT_MAX,0.2452093604370525,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_SELLERPLACE_AREA_MIN,0.242741437852579,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_DECISION_MEAN,0.2411071020205505,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_recent_decision_MEAN,0.2411071020205505,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,AMT_REQ_CREDIT_BUREAU_YEAR,0.2124196914084513,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_ASK_GRANT_RATIO_SUM,0.1951868120381688,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_SELLERPLACE_AREA_VAR,0.1849350956852503,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_PAYMENT_TERM_SUM,0.1781768747108492,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_APPLICATION_DIFF_MAX,0.1669684429577178,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_recent_decision_VAR,0.1565760419356547,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_DECISION_VAR,0.1565760419356547,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_CNT_PAYMENT_SUM,0.1497693833785329,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_CNT_PAYMENT_VAR,0.1435764735999191,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_HOUR_APPR_PROCESS_START_VAR,0.1339443119074082,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_recent_decision_SUM,0.1170914735361598,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_DECISION_SUM,0.1170914735361598,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_APPLICATION_DIFF_VAR,0.1154563288211261,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_GOODS_PRICE_SUM,0.1136976368589566,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_APPLICATION_SUM,0.1136510116112494,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_PAYMENT_TERM_MAX,0.111637335324288,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_ANNUITY_SUM,0.1075641817410228,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_CREDIT_SUM,0.1070467341981605,moderate,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_HOUR_APPR_PROCESS_START_MIN,0.0995841280335632,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_INTEREST_ESTIMATE_SUM,0.0934769330009382,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_APPLICATION_DIFF_MIN,0.0897283067955764,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,DAYS_LAST_PHONE_CHANGE,0.082223212490693,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_MAX,0.0812576509829495,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_TERMINATION_MAX,0.0809514163094178,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_ANNUITY_VAR,0.0807907289459423,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_CNT_PAYMENT_MAX,0.0785677629203051,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_INTEREST_ESTIMATE_VAR,0.0774384249230514,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_FIRST_DUE_VAR,0.076767244272892,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_1ST_VERSION_VAR,0.0708195439129524,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_INTEREST_ESTIMATE_MIN,0.0674674675729791,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_GOODS_PRICE_VAR,0.0660806121669493,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_CNT_PAYMENT_MIN,0.0639352602021239,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_INTEREST_ESTIMATE_MAX,0.0639268824804577,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_RATE_DOWN_PAYMENT_VAR,0.0620240630877371,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_1ST_VERSION_SUM,0.0611929822458547,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_FIRST_DUE_SUM,0.0591799216186158,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_INSTALMENT_VAR,0.0578650904526889,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.0572422633874227,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_MONTHS_BALANCE_VAR,0.0571736292328748,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_ANNUITY_MIN,0.0567295453169564,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_FIRST_DUE_MEAN,0.0564389580196758,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_CNT_PAYMENT_MEAN,0.055624048912364,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_recent_decision_MIN,0.0554908670213462,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_DECISION_MIN,0.0554908670213462,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,0.0551769783330002,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_ENTRY_PAYMENT_VAR,0.054843731054879,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_FIRST_DUE_MIN,0.0547459648200915,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_MONTHS_BALANCE_MIN,0.0538407953962355,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_GOODS_PRICE_MAX,0.0521592516484765,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_APPLICATION_MAX,0.050549482319135,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_CREDIT_MAX,0.050191795898094,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0501254193027939,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_MONTHS_BALANCE_MIN,0.0495580133590924,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_MONTHS_BALANCE_MEAN,0.0493618710084771,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_ENTRY_PAYMENT_MIN,0.0489279584526063,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_AMT_INSTALMENT_VAR,0.0483390097390382,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_INSTALMENT_MIN,0.0481978602745028,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_MONTHS_BALANCE_SUM,0.0464757877869737,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_DOWN_PAYMENT_VAR,0.0453246693100185,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0443488305071021,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_GOODS_PRICE_MIN,0.0437507370017402,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_APPLICATION_DIFF_SUM,0.0434656889318661,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_MONTHS_BALANCE_SUM,0.0433419926721698,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_HOUR_APPR_PROCESS_START_MAX,0.0428715882180009,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0.0416771220203692,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_MONTHS_BALANCE_VAR,0.0404201193877366,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_ASK_GRANT_RATIO_MAX,0.0393957189639692,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_INSTALMENT_SUM,0.0373927517226686,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_ENTRY_PAYMENT_SUM,0.0372421140629199,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_INSTALMENT_MEAN,0.0371395313098386,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0370026829366241,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_PAYMENT_TERM_MEAN,0.0367615563451801,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,0.0367338021594756,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_MONTHS_BALANCE_MEAN,0.0358980296722629,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_TOTAL_INSTALMENT_PROG_SUM,0.0358892785550117,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_AMT_ANNUITY_MAX,0.0353464527922435,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_MONTHS_BALANCE_MAX,0.0350972882328004,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0344223287986203,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_CNT_INSTALMENT_FUTURE_SUM,0.0339809817533801,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_TOTAL_INSTALMENT_PROG_MEAN,0.0334401648316066,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.033412560644331,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_PAYMENT_RATIO_SUM,0.0333048133111777,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_PAYMENT_TERM_MIN,0.0332716674231616,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_DRAWINGS_CURRENT_SUM,0.033221387464827,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_DRAWINGS_CURRENT_MAX,0.0331205880045567,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_DRAWINGS_CURRENT_MEAN,0.0327300469646266,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_AMT_INSTALMENT_MIN,0.0325558148080322,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_LIMIT_USE_MIN,0.0319935366161149,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_INSTALMENT_MATURE_CUM_VAR,0.0310245054566897,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_CNT_INSTALMENT_VAR,0.0308718908882938,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_PAYMENT_CURRENT_SUM,0.0305899184247212,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_TOTAL_RECEIVABLE_MIN,0.0303086857310356,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECIVABLE_MIN,0.0303086857310356,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.0301920093370043,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_NFLAG_INSURED_ON_APPROVAL_SUM,0.029765318893423,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_LIMIT_USE_MEAN,0.0297540591198756,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_LIMIT_USE_SUM,0.0295885713608567,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_BALANCE_MIN,0.0292539748685236,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.02899916733045,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,0.0287985367040759,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_INST_MIN_REGULARITY_SUM,0.0287800639202198,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECIVABLE_VAR,0.0287287671844708,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_TOTAL_RECEIVABLE_VAR,0.0287255798960271,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_BALANCE_VAR,0.0286508191203765,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0279966239087855,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_INST_MIN_REGULARITY_VAR,0.0277257975263056,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0274985765234566,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_INST_MIN_REGULARITY_MAX,0.0267923281985076,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_SUM,0.0262407163258764,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_PAYMENT_DIV_MIN_SUM,0.0260077476301973,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_CNT_DRAWINGS_CURRENT_VAR,0.0259678612303508,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_1ST_VERSION_MIN,0.0259119022033358,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_DRAWINGS_CURRENT_MEAN,0.0258944844413911,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0.0258480444763858,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_NUM_INSTALMENT_VERSION_SUM,0.025674267791886,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_1ST_VERSION_MEAN,0.0254462711185238,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_DRAWINGS_CURRENT_VAR,0.0253150734072391,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0.0246536696651434,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_HOUR_APPR_PROCESS_START_MEAN,0.0245118011544351,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_SELLERPLACE_AREA_SUM,0.0242969777656858,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_TERMINATION_SUM,0.0238569944757502,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_INST_MIN_REGULARITY_MEAN,0.0235426352231144,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_SELLERPLACE_AREA_MEAN,0.0235275314730725,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_DRAWINGS_CURRENT_MAX,0.0234425661873899,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECIVABLE_MAX,0.0232102186089347,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_TOTAL_RECEIVABLE_MAX,0.0232069368533203,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_BALANCE_MAX,0.0232023019610735,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0.0230355926137248,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_TOTAL_RECEIVABLE_SUM,0.0227106717832699,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECIVABLE_SUM,0.0227055183073233,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_BALANCE_SUM,0.0226735400617863,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0225426325465706,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_LAST_DUE_MIN,0.0225204313101289,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.0222507773906048,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_BALANCE_MEAN,0.0222226104565354,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_RECIVABLE_MEAN,0.0222225613758132,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0222020023244121,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_NUM_INSTALMENT_NUMBER_MEAN,0.0221826354999094,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_CNT_INSTALMENT_MIN,0.0218614168516067,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_DAYS_TERMINATION_MIN,0.0218140375085498,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,PREV_RATE_DOWN_PAYMENT_MEAN,0.0212667940472465,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_DRAWINGS_CURRENT_SUM,0.0209226067476432,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,EXT_SOURCE_3,0.020728354694539,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_AMT_PAYMENT_MIN,0.0204875407269827,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,POS_CNT_INSTALMENT_FUTURE_VAR,0.020290354748662,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,INSTAL_DAYS_DIFF_MAX,0.0201253097674174,low,authenticated_saved_feature_psi,False
fbv1-001-homecredit-lr-full-features-s42,homecredit,lr,full_features,CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0200840721314056,low,authenticated_saved_feature_psi,False
