run_id,dataset,model,method_id,split,metric,stored_value,recomputed_value,absolute_difference,tolerance,status
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,dev,ks,0.3660894236513954,0.3660894236513955,1.1102230246251565e-16,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,dev,log_loss,0.5940821379973547,0.5940821379973547,0.0,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,dev,brier,0.2041999662703053,0.20419996627030537,8.326672684688674e-17,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,oot,auc,0.7020237291842616,0.7020237291842616,0.0,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,oot,gini,0.4040474583685232,0.4040474583685232,0.0,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,oot,ks,0.2871446132658227,0.28714461326582263,5.551115123125783e-17,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,oot,log_loss,0.6080980490499379,0.6080980490499379,0.0,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,oot,brier,0.2106389473794358,0.2106389473794358,0.0,1e-12,pass
fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42,lendingclub_v2,catboost,mrmr_mutual_information,oot,lift_at_10,2.1768954090232446,2.1768954090232446,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,dev,auc,0.7443642992725914,0.7443642992725914,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,dev,gini,0.4887285985451828,0.4887285985451828,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,dev,ks,0.3672333012785282,0.3672333012785282,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,dev,log_loss,0.598734703095262,0.598734703095262,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,dev,brier,0.2052432559500814,0.2052432559500814,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,oot,auc,0.7453493532411243,0.7453493532411243,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,oot,gini,0.4906987064822485,0.49069870648224856,5.551115123125783e-17,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,oot,ks,0.3634826681159694,0.3634826681159694,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,oot,log_loss,0.6155373870020852,0.6155373870020852,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,oot,brier,0.2124479072485012,0.2124479072485012,0.0,1e-12,pass
fbv1-017-homecredit-lr-lasso-l1-logistic-s42,homecredit,lr,lasso_l1_logistic,oot,lift_at_10,3.049971864117842,3.049971864117842,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,dev,auc,0.9371808594622226,0.9371808594622226,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,dev,gini,0.8743617189244453,0.8743617189244453,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,dev,ks,0.7393432291723087,0.7393432291723087,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,dev,log_loss,0.3999051060765765,0.39990510607657653,5.551115123125783e-17,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,dev,brier,0.1240834057163157,0.12408340571631571,1.3877787807814457e-17,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,oot,auc,0.7742262072686338,0.7742262072686338,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,oot,gini,0.5484524145372676,0.5484524145372676,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,oot,ks,0.41278949952242,0.41278949952242,0.0,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,oot,log_loss,0.4740711374314528,0.47407113743145285,5.551115123125783e-17,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,oot,brier,0.1551682507315876,0.15516825073158763,2.7755575615628914e-17,1e-12,pass
fbv1-018-homecredit-catboost-lasso-l1-logistic-s42,homecredit,catboost,lasso_l1_logistic,oot,lift_at_10,3.496240753438151,3.496240753438151,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,dev,auc,0.705378672655003,0.705378672655003,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,dev,gini,0.4107573453100059,0.41075734531000596,5.551115123125783e-17,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,dev,ks,0.2955540106633172,0.29555401066331727,5.551115123125783e-17,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,dev,log_loss,0.6250679325046262,0.6250679325046262,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,dev,brier,0.217527192590634,0.21752719259063402,2.7755575615628914e-17,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,oot,auc,0.6811035325109065,0.6811035325109065,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,oot,gini,0.362207065021813,0.362207065021813,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,oot,ks,0.2569709569059342,0.2569709569059342,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,oot,log_loss,0.6113432500961168,0.6113432500961168,0.0,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,oot,brier,0.2113676734776817,0.21136767347768173,2.7755575615628914e-17,1e-12,pass
fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42,lendingclub_v2,lr,lasso_l1_logistic,oot,lift_at_10,2.0583661058936307,2.0583661058936307,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,dev,auc,0.7806898498213231,0.7806898498213231,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,dev,gini,0.5613796996426461,0.5613796996426461,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,dev,ks,0.4174891955351826,0.41748919553518254,5.551115123125783e-17,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,dev,log_loss,0.5703324152832743,0.5703324152832743,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,dev,brier,0.1940927345545225,0.19409273455452258,8.326672684688674e-17,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,oot,auc,0.7096269175074682,0.7096269175074682,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,oot,gini,0.4192538350149364,0.4192538350149364,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,oot,ks,0.3006616494792721,0.3006616494792721,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,oot,log_loss,0.5892369866233977,0.5892369866233977,0.0,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,oot,brier,0.2024694887906572,0.20246948879065724,2.7755575615628914e-17,1e-12,pass
fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42,lendingclub_v2,catboost,lasso_l1_logistic,oot,lift_at_10,2.2059050530524957,2.2059050530524953,4.440892098500626e-16,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,dev,auc,0.7403152261836287,0.7403152261836287,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,dev,gini,0.4806304523672573,0.4806304523672573,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,dev,ks,0.3591650797806601,0.35916507978066003,5.551115123125783e-17,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,dev,log_loss,0.6022262754594622,0.6022262754594622,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,dev,brier,0.2063045130888655,0.20630451308886558,8.326672684688674e-17,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,oot,auc,0.7447520668100092,0.7447520668100092,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,oot,gini,0.4895041336200183,0.4895041336200183,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,oot,ks,0.3597414543769408,0.3597414543769408,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,oot,log_loss,0.6244313990629775,0.6244313990629775,0.0,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,oot,brier,0.2156770063914868,0.21567700639148685,5.551115123125783e-17,1e-12,pass
fbv1-021-homecredit-lr-legacy-rf-relevance-corr-s42,homecredit,lr,legacy_rf_relevance_corr,oot,lift_at_10,3.0948794253073064,3.0948794253073064,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,dev,auc,0.9322789023082306,0.9322789023082306,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,dev,gini,0.8645578046164613,0.8645578046164613,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,dev,ks,0.7228121753788148,0.7228121753788148,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,dev,log_loss,0.4091522819365182,0.4091522819365182,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,dev,brier,0.1274322108150896,0.12743221081508962,2.7755575615628914e-17,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,oot,auc,0.7698045497949377,0.7698045497949377,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,oot,gini,0.5396090995898755,0.5396090995898755,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,oot,ks,0.4070247209599454,0.4070247209599454,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,oot,log_loss,0.4781814492830624,0.4781814492830624,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,oot,brier,0.156418763098945,0.156418763098945,0.0,1e-12,pass
fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42,homecredit,catboost,legacy_rf_relevance_corr,oot,lift_at_10,3.4326217084197426,3.4326217084197426,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,dev,auc,0.7116884353455868,0.7116884353455868,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,dev,gini,0.4233768706911736,0.4233768706911736,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,dev,ks,0.308153763210873,0.3081537632108729,1.1102230246251565e-16,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,dev,log_loss,0.6208851481121104,0.6208851481121104,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,dev,brier,0.2154563427226734,0.2154563427226734,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,oot,auc,0.6915457285238554,0.6915457285238554,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,oot,gini,0.3830914570477108,0.38309145704771086,5.551115123125783e-17,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,oot,ks,0.2746720016199978,0.2746720016199979,1.1102230246251565e-16,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,oot,log_loss,0.6171623845766898,0.6171623845766898,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,oot,brier,0.2133479690696586,0.2133479690696586,0.0,1e-12,pass
fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42,lendingclub_v2,lr,legacy_rf_relevance_corr,oot,lift_at_10,2.1078876194385128,2.1078876194385128,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,dev,auc,0.7739227025397175,0.7739227025397175,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,dev,gini,0.547845405079435,0.547845405079435,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,dev,ks,0.4061202724162802,0.40612027241628024,5.551115123125783e-17,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,dev,log_loss,0.575788734981591,0.575788734981591,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,dev,brier,0.1964206708668893,0.19642067086688936,5.551115123125783e-17,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,oot,auc,0.7071937974621152,0.7071937974621152,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,oot,gini,0.4143875949242304,0.4143875949242304,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,oot,ks,0.2972426173108907,0.29724261731089063,5.551115123125783e-17,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,oot,log_loss,0.5906504403478972,0.5906504403478972,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,oot,brier,0.203063920994918,0.203063920994918,0.0,1e-12,pass
fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42,lendingclub_v2,catboost,legacy_rf_relevance_corr,oot,lift_at_10,2.194916551526264,2.194916551526264,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,dev,auc,0.7476482316537099,0.7476482316537099,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,dev,gini,0.4952964633074197,0.4952964633074197,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,dev,ks,0.3711334008973361,0.3711334008973362,1.1102230246251565e-16,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,dev,log_loss,0.5956609622336395,0.5956609622336395,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,dev,brier,0.2039762838564642,0.20397628385646424,2.7755575615628914e-17,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,oot,auc,0.7501298442067997,0.7501298442067997,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,oot,gini,0.5002596884135995,0.5002596884135995,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,oot,ks,0.3703826437099741,0.3703826437099741,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,oot,log_loss,0.6329136634902536,0.6329136634902536,0.0,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,oot,brier,0.2197456302257869,0.21974563022578691,2.7755575615628914e-17,1e-12,pass
fbv1-025-homecredit-lr-catboost-shap-s42,homecredit,lr,catboost_shap,oot,lift_at_10,3.12388222524217,3.12388222524217,0.0,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,dev,auc,0.946258679079462,0.9462586790794619,1.1102230246251565e-16,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,dev,gini,0.8925173581589239,0.8925173581589239,0.0,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,dev,ks,0.7646996995664493,0.7646996995664493,0.0,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,dev,log_loss,0.3860575518626785,0.3860575518626785,0.0,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,dev,brier,0.1184349351474047,0.11843493514740475,4.163336342344337e-17,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,oot,auc,0.7795351956558697,0.7795351956558697,0.0,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,oot,gini,0.5590703913117394,0.5590703913117394,0.0,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,oot,ks,0.41997782141108,0.4199778214110799,5.551115123125783e-17,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,oot,log_loss,0.4604235228000805,0.46042352280008053,5.551115123125783e-17,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,oot,brier,0.1495211593335761,0.14952115933357615,5.551115123125783e-17,1e-12,pass
fbv1-026-homecredit-catboost-catboost-shap-s42,homecredit,catboost,catboost_shap,oot,lift_at_10,3.5607953726480077,3.5607953726480073,4.440892098500626e-16,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,dev,auc,0.7168298074195785,0.7168298074195785,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,dev,gini,0.4336596148391569,0.43365961483915694,5.551115123125783e-17,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,dev,ks,0.3149039827330832,0.3149039827330831,5.551115123125783e-17,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,dev,log_loss,0.6176810819966055,0.6176810819966055,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,dev,brier,0.2140099541183914,0.2140099541183914,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,oot,auc,0.6965421682537228,0.6965421682537228,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,oot,gini,0.3930843365074457,0.3930843365074457,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,oot,ks,0.2815476773157388,0.2815476773157388,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,oot,log_loss,0.6160812189966236,0.6160812189966236,0.0,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,oot,brier,0.2127896706674001,0.21278967066740012,2.7755575615628914e-17,1e-12,pass
fbv1-027-lendingclub_v2-lr-catboost-shap-s42,lendingclub_v2,lr,catboost_shap,oot,lift_at_10,2.1360181833456644,2.1360181833456644,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,dev,auc,0.7793100739337478,0.7793100739337478,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,dev,gini,0.5586201478674957,0.5586201478674957,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,dev,ks,0.413985577327059,0.413985577327059,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,dev,log_loss,0.5706765704959227,0.5706765704959227,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,dev,brier,0.1943439441048049,0.1943439441048049,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,oot,auc,0.7151490967691265,0.7151490967691265,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,oot,gini,0.430298193538253,0.43029819353825305,5.551115123125783e-17,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,oot,ks,0.3086398441159994,0.30863984411599943,5.551115123125783e-17,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,oot,log_loss,0.5874099886806744,0.5874099886806744,0.0,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,oot,brier,0.2017155167239425,0.20171551672394258,8.326672684688674e-17,1e-12,pass
fbv1-028-lendingclub_v2-catboost-catboost-shap-s42,lendingclub_v2,catboost,catboost_shap,oot,lift_at_10,2.246928792083758,2.246928792083758,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,dev,auc,0.7360360820121283,0.7360360820121283,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,dev,gini,0.4720721640242566,0.47207216402425667,5.551115123125783e-17,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,dev,ks,0.3494959813446175,0.34949598134461757,5.551115123125783e-17,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,dev,log_loss,0.6045742148470583,0.6045742148470583,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,dev,brier,0.2081776345889112,0.20817763458891128,8.326672684688674e-17,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,oot,auc,0.7397382371452405,0.7397382371452405,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,oot,gini,0.4794764742904809,0.4794764742904809,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,oot,ks,0.3534461568222764,0.3534461568222764,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,oot,log_loss,0.630408556442335,0.630408556442335,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,oot,brier,0.2191776303750674,0.2191776303750674,0.0,1e-12,pass
fbv1-029-homecredit-lr-boruta-random-forest-s42,homecredit,lr,boruta_random_forest,oot,lift_at_10,3.034067102863239,3.034067102863239,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,dev,auc,0.9149507705749466,0.9149507705749466,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,dev,gini,0.8299015411498931,0.8299015411498931,0.0,1e-12,pass
