dataset_name,model,selector,experiment_type,feature_budget,llm_shared_ranking_enabled,llm_ranking_budget,oot_auc,oot_gini,oot_ks,oot_log_loss,oot_brier,nogueira_stability,kuncheva_stability,mean_pairwise_jaccard,semantic_group_jaccard,stable_feature_count_80,stable_feature_ratio_80,stable_semantic_group_count_80,semantic_group_stable_ratio_80,spearman_rank_stability_mean,kendall_rank_stability_mean,rbo_rank_stability_mean,selected_feature_psi_mean,selected_feature_psi_max,selected_feature_psi_median,selected_feature_psi_high_drift_ratio,selected_feature_psi_moderate_or_high_drift_ratio,model_score_psi,selected_feature_count,total_candidate_feature_count,feature_reduction_ratio,oot_gini_per_feature,oot_auc_per_feature,oot_ks_per_feature,lift_at_10,bad_rate_capture_at_10,lift_at_20,bad_rate_capture_at_20,config_hash,data_fingerprint,run_id,output_folder,runtime_seconds,result_origin,reuse_status,pairing_policy_version,metric_artifact_path,data_manifest_hash,source_identity_manifest_hash,source_training_dataset,external_dataset,source_raw_dev_statistical_evidence_hash,dev_prediction_hash,oot_prediction_hash
homecredit,lr,llm,llm,20,True,100,0.7399558789429781,0.4799117578859562,0.3573435174295491,0.6297593197453607,0.2186448905726109,0.5479076620825146,0.5479076620825147,0.4076401763276068,0.598015873015873,11.0,0.55,5.0,0.8333333333333334,0.1631452429146268,-0.0304804002924896,,0.0014573126310974,0.020728354694539,0.0,0.0,0.0,0.0066036247194321,20.0,529.0,0.9621928166351608,0.0239955878942978,0.0369977939471489,0.0178671758714774,3.032195954480345,0.3032372754491018,2.427916139421628,0.4855913173652694,66fabfd650a105e79c84892d25661ee1dc6d4f22bee04f50eebceac6ce24e63d,"{""file_count"": 9, ""files"": [{""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""application_test.csv"", ""size_bytes"": 26567651}, {""modified_utc"": ""2026-03-18T08:42:37+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 166133370}, {""modified_utc"": ""2026-03-18T08:42:38+00:00"", ""name"": ""bureau.csv"", ""size_bytes"": 170016717}, {""modified_utc"": ""2026-03-18T08:42:39+00:00"", ""name"": ""bureau_balance.csv"", ""size_bytes"": 375592889}, {""modified_utc"": ""2026-03-18T08:42:40+00:00"", ""name"": ""credit_card_balance.csv"", ""size_bytes"": 424582605}, {""modified_utc"": ""2026-03-18T08:42:44+00:00"", ""name"": ""installments_payments.csv"", ""size_bytes"": 723118349}, {""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""POS_CASH_balance.csv"", ""size_bytes"": 392703158}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""previous_application.csv"", ""size_bytes"": 404973293}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""sample_submission.csv"", ""size_bytes"": 536202}], ""path"": ""data\\homecredit\\raw""}",lr_llm_llm_66fabfd650a1,results/homecredit/lr/llm/lr_llm_llm_66fabfd650a1,47.69814014434815,reused_existing,reusable_existing,not_applicable_non_clip,results/homecredit/lr/llm/lr_llm_llm_66fabfd650a1/results/experiment_summary.csv,,,,,,,
homecredit,lr,llm_then_mrmr,hybrid,20,True,100,0.7380984234041859,0.4761968468083717,0.3536909456700369,0.6227147950588581,0.2155088434103626,0.5531041257367386,0.5531041257367387,0.4043443920640806,0.7473304473304474,9.0,0.45,7.0,0.875,0.1631452429146268,-0.0304804002924896,,0.0117735129162021,0.054843731054879,0.0059587548184744,0.0,0.0,0.0037977934894958,20.0,529.0,0.9621928166351608,0.0238098423404185,0.0369049211702092,0.0176845472835018,2.95080099982444,0.2950973053892216,2.394234065811154,0.4788547904191617,f69e1a0cffc2f613a5514012440d14e2308ca5059f576f5d29e1fca23b7fc9d6,"{""file_count"": 9, ""files"": [{""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""application_test.csv"", ""size_bytes"": 26567651}, {""modified_utc"": ""2026-03-18T08:42:37+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 166133370}, {""modified_utc"": ""2026-03-18T08:42:38+00:00"", ""name"": ""bureau.csv"", ""size_bytes"": 170016717}, {""modified_utc"": ""2026-03-18T08:42:39+00:00"", ""name"": ""bureau_balance.csv"", ""size_bytes"": 375592889}, {""modified_utc"": ""2026-03-18T08:42:40+00:00"", ""name"": ""credit_card_balance.csv"", ""size_bytes"": 424582605}, {""modified_utc"": ""2026-03-18T08:42:44+00:00"", ""name"": ""installments_payments.csv"", ""size_bytes"": 723118349}, {""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""POS_CASH_balance.csv"", ""size_bytes"": 392703158}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""previous_application.csv"", ""size_bytes"": 404973293}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""sample_submission.csv"", ""size_bytes"": 536202}], ""path"": ""data\\homecredit\\raw""}",lr_hybrid_llm_then_mrmr_f69e1a0cffc2,results/homecredit/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_f69e1a0cffc2,85.99596786499023,reused_existing,reusable_existing,not_applicable_non_clip,results/homecredit/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_f69e1a0cffc2/results/experiment_summary.csv,,,,,,,
homecredit,lr,domain_rule_baseline,statistical,20,True,100,0.724895791584435,0.4497915831688699,0.334621070402057,0.6485969768334027,0.2267683928796075,1.0,1.0,1.0,1.0,20.0,1.0,2.0,1.0,1.0,1.0,,0.0030217023965349,0.020728354694539,0.0018419903822683,0.0,0.0,0.0111861096849787,20.0,529.0,0.9621928166351608,0.0224895791584434,0.0362447895792217,0.0167310535201028,2.871277193551428,0.2871444610778443,2.3352904369928256,0.467065868263473,cfdde445ea741be481760b49a89dad33097923bc68da68742b64b9234217421b,"{""file_count"": 9, ""files"": [{""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""application_test.csv"", ""size_bytes"": 26567651}, {""modified_utc"": ""2026-03-18T08:42:37+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 166133370}, {""modified_utc"": ""2026-03-18T08:42:38+00:00"", ""name"": ""bureau.csv"", ""size_bytes"": 170016717}, {""modified_utc"": ""2026-03-18T08:42:39+00:00"", ""name"": ""bureau_balance.csv"", ""size_bytes"": 375592889}, {""modified_utc"": ""2026-03-18T08:42:40+00:00"", ""name"": ""credit_card_balance.csv"", ""size_bytes"": 424582605}, {""modified_utc"": ""2026-03-18T08:42:44+00:00"", ""name"": ""installments_payments.csv"", ""size_bytes"": 723118349}, {""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""POS_CASH_balance.csv"", ""size_bytes"": 392703158}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""previous_application.csv"", ""size_bytes"": 404973293}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""sample_submission.csv"", ""size_bytes"": 536202}], ""path"": ""data\\homecredit\\raw""}",lr_statistical_domain_rule_baseline_cfdde445ea74,results/homecredit/lr/statistical/lr_statistical_domain_rule_baseline_cfdde445ea74,17.853060960769653,reused_existing,reusable_existing,not_applicable_non_clip,results/homecredit/lr/statistical/lr_statistical_domain_rule_baseline_cfdde445ea74/results/experiment_summary.csv,,,,,,,
homecredit,lr,pca,statistical,20,True,100,0.6729026688085904,0.3458053376171808,0.2597382556242609,0.700582238769668,0.2475500854218645,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,,0.0359852430021331,0.1216809621113828,0.0277259160820003,0.0,0.05,0.0290731598152953,20.0,529.0,0.9621928166351608,0.017290266880859,0.0336451334404295,0.012986912781213,2.2697029884508844,0.2269835329341317,1.998469700888091,0.3997005988023952,7d168b078e9ca8931169bdc1061af5e47894d82808a29186438bdbbe70374f15,"{""file_count"": 9, ""files"": [{""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""application_test.csv"", ""size_bytes"": 26567651}, {""modified_utc"": ""2026-03-18T08:42:37+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 166133370}, {""modified_utc"": ""2026-03-18T08:42:38+00:00"", ""name"": ""bureau.csv"", ""size_bytes"": 170016717}, {""modified_utc"": ""2026-03-18T08:42:39+00:00"", ""name"": ""bureau_balance.csv"", ""size_bytes"": 375592889}, {""modified_utc"": ""2026-03-18T08:42:40+00:00"", ""name"": ""credit_card_balance.csv"", ""size_bytes"": 424582605}, {""modified_utc"": ""2026-03-18T08:42:44+00:00"", ""name"": ""installments_payments.csv"", ""size_bytes"": 723118349}, {""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""POS_CASH_balance.csv"", ""size_bytes"": 392703158}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""previous_application.csv"", ""size_bytes"": 404973293}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""sample_submission.csv"", ""size_bytes"": 536202}], ""path"": ""data\\homecredit\\raw""}",lr_statistical_pca_7d168b078e9c,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c,17.58479881286621,reused_existing,reusable_existing,not_applicable_non_clip,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/experiment_summary.csv,,,,,,,
homecredit,lr,llm_then_boruta,hybrid,20,True,100,0.6487799564600054,0.2975599129200108,0.2151270092170616,0.6652527009325894,0.2365999125944134,0.4387819253438113,0.4387819253438114,0.3030545001902064,0.6654761904761906,8.0,0.4,5.0,0.8333333333333334,0.1631452429146268,-0.0304804002924896,,0.004721776841117,0.0122852875785272,0.0036288343676315,0.0,0.0,0.0008732253604919,20.0,529.0,0.9621928166351608,0.0148779956460005,0.0324389978230002,0.010756350460853,2.158369659668669,0.2158495508982036,1.824913460478568,0.3649887724550898,9ceedb78b89f2942d3b9ac66462a9044a8fda9700b2a83b22576e807d072e216,"{""file_count"": 9, ""files"": [{""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""application_test.csv"", ""size_bytes"": 26567651}, {""modified_utc"": ""2026-03-18T08:42:37+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 166133370}, {""modified_utc"": ""2026-03-18T08:42:38+00:00"", ""name"": ""bureau.csv"", ""size_bytes"": 170016717}, {""modified_utc"": ""2026-03-18T08:42:39+00:00"", ""name"": ""bureau_balance.csv"", ""size_bytes"": 375592889}, {""modified_utc"": ""2026-03-18T08:42:40+00:00"", ""name"": ""credit_card_balance.csv"", ""size_bytes"": 424582605}, {""modified_utc"": ""2026-03-18T08:42:44+00:00"", ""name"": ""installments_payments.csv"", ""size_bytes"": 723118349}, {""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""POS_CASH_balance.csv"", ""size_bytes"": 392703158}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""previous_application.csv"", ""size_bytes"": 404973293}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""sample_submission.csv"", ""size_bytes"": 536202}], ""path"": ""data\\homecredit\\raw""}",lr_hybrid_llm_then_boruta_9ceedb78b89f,results/homecredit/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_9ceedb78b89f,248.9271800518036,reused_existing,reusable_existing,not_applicable_non_clip,results/homecredit/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_9ceedb78b89f/results/experiment_summary.csv,,,,,,,
homecredit,lr,boruta,statistical,20,True,100,0.6306215315049506,0.2612430630099012,0.1873755797279395,0.6765036644503903,0.2415169088011611,0.5219253438113948,0.5219253438113949,0.4098204354044176,0.4531746031746032,10.0,0.5,2.0,0.5,0.0974967111291526,0.0979757193766529,,0.0040641445709297,0.0118606546540912,0.0036418496579443,0.0,0.0,0.0023915375935114,20.0,529.0,0.9621928166351608,0.013062153150495,0.0315310765752475,0.0093687789863969,2.0358094405890865,0.2035928143712574,1.7173179475562224,0.3434693113772455,80d39f8dcf682172d695216c1a3f114d50211cbc39c32aa85fc7b2df18c7b2c4,"{""file_count"": 9, ""files"": [{""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""application_test.csv"", ""size_bytes"": 26567651}, {""modified_utc"": ""2026-03-18T08:42:37+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 166133370}, {""modified_utc"": ""2026-03-18T08:42:38+00:00"", ""name"": ""bureau.csv"", ""size_bytes"": 170016717}, {""modified_utc"": ""2026-03-18T08:42:39+00:00"", ""name"": ""bureau_balance.csv"", ""size_bytes"": 375592889}, {""modified_utc"": ""2026-03-18T08:42:40+00:00"", ""name"": ""credit_card_balance.csv"", ""size_bytes"": 424582605}, {""modified_utc"": ""2026-03-18T08:42:44+00:00"", ""name"": ""installments_payments.csv"", ""size_bytes"": 723118349}, {""modified_utc"": ""2026-03-18T08:42:36+00:00"", ""name"": ""POS_CASH_balance.csv"", ""size_bytes"": 392703158}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""previous_application.csv"", ""size_bytes"": 404973293}, {""modified_utc"": ""2026-03-18T08:42:46+00:00"", ""name"": ""sample_submission.csv"", ""size_bytes"": 536202}], ""path"": ""data\\homecredit\\raw""}",lr_statistical_boruta_80d39f8dcf68,results/homecredit/lr/statistical/lr_statistical_boruta_80d39f8dcf68,1011.1587262153624,reused_existing,reusable_existing,not_applicable_non_clip,results/homecredit/lr/statistical/lr_statistical_boruta_80d39f8dcf68/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,llm,llm,40,True,100,0.7137340080686116,0.4274680161372233,0.3075562926160108,0.5838330004096559,0.2001649666800802,0.6279527559055118,0.6279527559055118,0.4827877554789174,0.9636363636363636,26.0,0.65,11.0,1.1,0.3735720772292935,0.2111799085980487,,0.0058338958546137,0.0356972133447528,0.0014022136353445,0.0,0.0,0.0057549754591672,40.0,675.0,0.9407407407407408,0.0106867004034305,0.0178433502017152,0.0076889073154002,2.232570483422816,0.2232608568247084,1.9285881732403445,0.3857176346480689,e6489647a93ce0596978ee080b1ee0fb9b275f47e5fefa46ec0451591e4f55e3,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_llm_llm_e6489647a93c,results/lendingclub_v2/catboost/llm/catboost_llm_llm_e6489647a93c,4427.890000104904,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/llm/catboost_llm_llm_e6489647a93c/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,llm_then_mrmr,hybrid,40,True,100,0.7041506613118425,0.4083013226236849,0.2916273513872167,0.5890221332942861,0.2024228726511459,0.540255905511811,0.540255905511811,0.4072152377954834,0.9200000000000002,19.0,0.475,10.0,1.1111111111111112,0.3242061011157972,0.1782004081265126,,0.008084435717326,0.0331218526874237,0.0049296297322064,0.0,0.0,0.0063242981906304,40.0,675.0,0.9407407407407408,0.0102075330655921,0.017603766532796,0.0072906837846804,2.184074563353716,0.2184111820899021,1.8883695715876456,0.3776739143175291,59865aa7176337a9ff65c417bd2a804db762ffc10bc3504c470b7a324a0536cb,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_hybrid_llm_then_mrmr_59865aa71763,results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763,4365.604312181473,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,stable_core_llm_fill,hybrid,40,True,100,0.7028417268013333,0.4056834536026665,0.2898765349997213,0.5897958506664349,0.2025759036480793,0.712992125984252,0.712992125984252,0.5842255584722909,0.8890909090909093,26.0,0.65,9.0,0.9,0.3242061011157972,0.1782004081265126,,0.008967355102654,0.0331218526874237,0.0049296297322064,0.0,0.0,0.0061622295272862,40.0,675.0,0.9407407407407408,0.0101420863400666,0.0175710431700333,0.007246913374993,2.187151343781061,0.2187188653812342,1.893497626443181,0.3786995252886362,8da7f3b51c4acc8a578e564ed16a6e5f329333fb6f4d09b2ab466c268a85d27e,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,15359.508844614027,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,mrmr,statistical,40,True,100,0.7008453389805874,0.4016906779611748,0.286417071120547,0.5918974012513925,0.2035820850616016,0.7767716535433071,0.7767716535433071,0.6642453925582227,0.9,32.0,0.8,9.0,1.0,0.7103544451996153,0.5031850037296801,,0.0077721923210522,0.0331218526874237,0.0044945864778768,0.0,0.0,0.0064912559281909,40.0,675.0,0.9407407407407408,0.0100422669490293,0.0175211334745146,0.0071604267780136,2.167225527680161,0.2167262497802262,1.874597081404208,0.3749194162808416,94a6a14a53a4bd2b4508abb88836cda450c34e35d99b786713d86bb50d71e391,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_statistical_mrmr_94a6a14a53a4,results/lendingclub_v2/catboost/statistical/catboost_statistical_mrmr_94a6a14a53a4,3918.932635307312,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/statistical/catboost_statistical_mrmr_94a6a14a53a4/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,llm_then_boruta,hybrid,40,True,100,0.685032195143181,0.370064390286362,0.2659128509597664,0.6144284725399957,0.2138206200390519,0.6332677165354331,0.6332677165354331,0.4920121261432741,0.8847222222222222,23.0,0.575,7.0,1.0,0.3242061011157972,0.1782004081265126,,0.0083093983768915,0.0343709548946897,0.0023870973253669,0.0,0.0,0.0006889156910064,40.0,675.0,0.9407407407407408,0.009251609757159,0.0171258048785795,0.0066478212739941,2.016902826801318,0.2016937232608568,1.7825851257106018,0.3565170251421203,10179060705b72fc69c7eba6a67f707fa1ba8dec79f9252172fa6cc5a9807abf,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_hybrid_llm_then_boruta_10179060705b,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b,6629.667648077011,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,boruta,statistical,40,True,100,0.6813495005123509,0.3626990010247017,0.2612451900790437,0.6137765707930177,0.2133971563869386,0.7555118110236221,0.7555118110236221,0.6417154352313728,0.8805555555555555,30.0,0.75,7.0,1.0,0.620035203621838,0.591234582000659,,0.0068949454802481,0.0343709548946897,0.0012366486589249,0.0,0.0,0.0017399722486601,40.0,675.0,0.9407407407407408,0.0090674750256175,0.0170337375128087,0.006531129751976,1.9906769364920465,0.199071089491883,1.759069331301647,0.3518138662603293,effd06e32b3dcf1c291ed302c2c39d9e617bcc07869c84018b6f912233239585,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_statistical_boruta_effd06e32b3d,results/lendingclub_v2/catboost/statistical/catboost_statistical_boruta_effd06e32b3d,10357.894603013992,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/statistical/catboost_statistical_boruta_effd06e32b3d/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,pca,statistical,40,True,100,0.6708358552718175,0.3416717105436351,0.2459356080262357,0.5882054679900797,0.2020359443467116,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,,1.2135276799705892,9.636193224341463,0.914518545793934,0.775,0.825,0.0323354825704289,40.0,675.0,0.9407407407407408,0.0085417927635908,0.0167708963817954,0.0061483902006558,1.9078968916611043,0.1907929437965188,1.704052628494403,0.3408105256988806,0e10cf48968ee949b9eef43e44352866915ff1da19cffe62ad8f25aca46a2647,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_statistical_pca_0e10cf48968e,results/lendingclub_v2/catboost/statistical/catboost_statistical_pca_0e10cf48968e,5277.19953918457,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/statistical/catboost_statistical_pca_0e10cf48968e/results/experiment_summary.csv,,,,,,,
lendingclub_v2,catboost,domain_rule_baseline,statistical,40,True,100,0.6009223327085016,0.2018446654170032,0.1445801671699481,0.6722401014884066,0.2399240588499574,1.0,1.0,1.0,1.0,40.0,1.0,3.0,1.0,1.0,1.0,,0.0003850324496201,0.0047716352058489,0.0,0.0,0.0,0.0023695344354845,40.0,675.0,0.9407407407407408,0.005046116635425,0.0150230583177125,0.0036145041792487,1.5274017121461383,0.1527427767684463,1.40076481275274,0.2801529625505479,9f4a8907eaf7ce957f6d966804263c26d9e92d86fd9dbe3de8c448df9da69c96,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",catboost_statistical_domain_rule_baseline_9f4a8907eaf7,results/lendingclub_v2/catboost/statistical/catboost_statistical_domain_rule_baseline_9f4a8907eaf7,2980.4724192619324,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/catboost/statistical/catboost_statistical_domain_rule_baseline_9f4a8907eaf7/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,llm,llm,20,True,100,0.6926566628426155,0.385313325685231,0.2763674859928979,0.6138033322489733,0.2115760488235865,0.5517175572519084,0.5517175572519084,0.4011158126675368,0.8577777777777778,10.0,0.5,9.0,1.0,0.3794755933835577,0.2245080001616816,,0.0043693807705272,0.0356972133447528,0.0,0.0,0.0,0.0065386924744341,20.0,675.0,0.9703703703703704,0.0192656662842615,0.0346328331421307,0.0138183742996448,2.1094992663290264,0.2109535251714235,1.8315214206177108,0.3663042841235421,bb103e2ac012a00b153755aa39c8228013d6696425b59fecce2ae6d9b0c0d417,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_llm_llm_bb103e2ac012,results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012,357.35038661956787,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,llm_then_mrmr,hybrid,20,True,100,0.6907034445584147,0.3814068891168294,0.2744399265374923,0.6121501843081412,0.2109355986084805,0.5929389312977099,0.5929389312977099,0.4411320926838168,0.7948809523809525,13.0,0.65,7.0,1.0,0.3499585166491422,0.1880999372307452,,0.0089356271087838,0.0252573306164931,0.0117508399317674,0.0,0.0,0.00807535861196,20.0,675.0,0.9703703703703704,0.0190703444558414,0.0345351722279207,0.0137219963268746,2.106129459194316,0.2106165387094883,1.8256607864970988,0.3651321572994198,45d98f9ad95ca3af5460f03aeb5749f27115cf4c104f338b0110d2c95fff9ba5,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_hybrid_llm_then_mrmr_45d98f9ad95c,results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c,1072.8285236358645,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,mrmr,statistical,20,True,100,0.6886304069345962,0.3772608138691924,0.2705011763076668,0.6179843327638259,0.2134675277139588,0.7990458015267174,0.7990458015267177,0.6833311615920311,0.8571428571428571,18.0,0.9,7.0,1.0,0.5888718705939183,0.3963399931311457,,0.0059751701366927,0.0279079751277425,0.0008748311814771,0.0,0.0,0.0052387343667885,20.0,675.0,0.9703703703703704,0.0188630406934596,0.0344315203467298,0.0135250588153833,2.095433984375451,0.2095469729824767,1.809617300591924,0.3619234601183848,c30cd6aff377e3d43ac2f5489f8786743f97f3886a3877901012edb53d2c581d,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_statistical_mrmr_c30cd6aff377,results/lendingclub_v2/lr/statistical/lr_statistical_mrmr_c30cd6aff377,1159.6849093437197,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/statistical/lr_statistical_mrmr_c30cd6aff377/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,stable_core_llm_fill,hybrid,20,True,100,0.6840429213781656,0.3680858427563311,0.2634418833477942,0.6216689097703533,0.2150241481420021,0.7114503816793893,0.7114503816793893,0.5782629209315866,0.7369444444444444,15.0,0.75,6.0,0.8571428571428571,0.3242061011157972,0.1782004081265126,,0.0080730522561575,0.0300417526253424,0.0049296297322064,0.0,0.0,0.0055864030168873,20.0,675.0,0.9703703703703704,0.0184042921378165,0.0342021460689082,0.0131720941673897,2.0932362840702043,0.2093271992029537,1.790496981773428,0.3580993963546856,497f694ad76d31f35c67ab8d4ec27d6866a435e75efb5fde713067765c190178,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_hybrid_stable_core_llm_fill_497f694ad76d,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d,4356.078310489655,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/results/experiment_summary.csv,,,,,,,
