evidence_cohort,dataset,split,fold_or_cell,method_id,model,k,status,metric_name,metric_value,source_artifact,source_sha256,availability_reason
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,auc,0.693482189839883,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,gini,0.386964379679766,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,ks,0.284283504673217,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,ks_threshold,0.508409304512083,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,decision_threshold,0.493097486635039,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,precision,0.143728495464498,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,recall,0.63598615916955,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,f1,0.234468682229876,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,accuracy,0.639254583709047,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,log_loss,0.637970164074699,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,brier,0.222848939207247,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,lift_at_10,2.61513092227841,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,bad_rate_capture_at_10,0.26159169550173,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,runtime_seconds,61.5199463367462,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,feature_selection_seconds,60.6257288455963,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,training_seconds,0.245870590209961,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,5,llm_then_boruta,lr,20,completed,peak_rss_bytes,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\cv_results.csv,03760c0a64d7b661c72b73451fb5f8891b035dd67277067465b2632f416dbe22,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,auc,0.708920154838077,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,gini,0.417840309676154,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,ks,0.313249321247486,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,ks_threshold,0.478346615955995,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,decision_threshold,0.477161535217944,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,precision,0.136615384615385,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,recall,0.676313785224676,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,f1,0.227313451939076,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,accuracy,0.638935406698565,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,log_loss,0.615798423994538,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,brier,0.212570256547976,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,lift_at_10,2.65041888804265,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,bad_rate_capture_at_10,0.265041888804265,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,runtime_seconds,128.743216276169,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,feature_selection_seconds,127.870856523514,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,training_seconds,0.0463528633117675,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,1,stable_core_llm_fill,lr,20,completed,peak_rss_bytes,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,auc,0.730054159889972,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,gini,0.460108319779943,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,ks,0.329137345998228,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,ks_threshold,0.423086348955168,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,decision_threshold,0.450913915860118,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,precision,0.127906976744186,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,recall,0.713370696557246,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,f1,0.2169202678028,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,accuracy,0.618513906185139,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,log_loss,0.599382077768372,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,brier,0.205113677035138,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,lift_at_10,2.96914377975409,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,bad_rate_capture_at_10,0.297037630104083,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,runtime_seconds,172.688203811646,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,feature_selection_seconds,171.374415159225,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,training_seconds,0.0368108749389648,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,2,stable_core_llm_fill,lr,20,completed,peak_rss_bytes,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,auc,0.74774712319688,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,gini,0.495494246393759,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,ks,0.385365690147068,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,ks_threshold,0.535610722887505,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,decision_threshold,0.468467048096567,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,precision,0.141132075471698,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,recall,0.733333333333333,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,f1,0.236708860759494,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,accuracy,0.639310922359134,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,log_loss,0.609455493724945,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,brier,0.209310932433905,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,lift_at_10,3.1839328267192,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,bad_rate_capture_at_10,0.31843137254902,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,runtime_seconds,221.233503341675,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,feature_selection_seconds,219.395134687424,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,training_seconds,0.064471960067749,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,3,stable_core_llm_fill,lr,20,completed,peak_rss_bytes,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,4,stable_core_llm_fill,lr,20,completed,auc,0.738684010911566,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,4,stable_core_llm_fill,lr,20,completed,gini,0.477368021823133,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,4,stable_core_llm_fill,lr,20,completed,ks,0.361296213133523,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,4,stable_core_llm_fill,lr,20,completed,ks_threshold,0.463665584905118,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
canonical_llm_matrix_v2,homecredit,DEV,4,stable_core_llm_fill,lr,20,completed,decision_threshold,0.491870402514337,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\cv_results.csv,d1af751cc2e530e561d41c5a9b3b3b92d8446e7d6ed71faf302faa0c88f50606,
